Result,Result_On,Var_Id
13.2719995117188,2023-05-07 08:57:00.000,340
13.4980004882812,2023-05-07 09:22:00.000,340
13.4959997558594,2023-05-07 09:42:00.000,340
13.71,2023-05-07 09:52:00.000,340
17.0459997558594,2023-05-07 10:22:00.000,340
17.1069995117188,2023-05-07 10:42:00.000,340
17.3530004882813,2023-05-07 10:47:00.000,340
17.1069995117188,2023-05-07 11:07:00.000,340
17.3659997558594,2023-05-07 11:42:00.000,340
17.25,2023-05-07 12:42:00.000,340
17.0280004882813,2023-05-07 13:07:00.000,340
17.3130004882813,2023-05-07 13:27:00.000,340
17.32,2023-05-07 13:42:00.000,340
17.28,2023-05-07 14:42:00.000,340
17.0859997558594,2023-05-07 15:22:00.000,340
16.9340002441406,2023-05-07 15:42:00.000,340
16.8719995117188,2023-05-07 15:57:00.000,340
16.7430004882813,2023-05-07 16:42:00.000,340
16.6490002441406,2023-05-07 17:07:00.000,340
16.4859997558594,2023-05-07 17:42:00.000,340
16.3819995117188,2023-05-07 17:52:00.000,340
14.9140002441406,2023-05-07 18:27:00.000,340
13.4819995117188,2023-05-07 18:32:00.000,340
13.4090002441406,2023-05-07 18:42:00.000,340
13.3190002441406,2023-05-07 19:42:00.000,340
13.2709997558594,2023-05-07 20:02:00.000,340
13.26,2023-05-07 20:42:00.000,340
13.1030004882812,2023-05-07 21:42:00.000,340
13.2280004882812,2023-05-07 22:42:00.000,340
13.0590002441406,2023-05-07 23:17:00.000,340
13.1059997558594,2023-05-07 23:42:00.000,340
13.1009997558594,2023-05-08 00:42:00.000,340
13.0290002441406,2023-05-08 01:42:00.000,340
12.9109997558594,2023-05-08 02:42:00.000,340
13.0959997558594,2023-05-08 03:42:00.000,340
13.28,2023-05-08 04:32:00.000,340
13.25,2023-05-08 04:42:00.000,340
13.5080004882813,2023-05-08 05:12:00.000,340
13.7580004882813,2023-05-08 05:37:00.000,340
14.0630004882813,2023-05-08 05:47:00.000,340
16.7369995117188,2023-05-08 06:02:00.000,340
17.1709997558594,2023-05-08 06:07:00.000,340
17.4280004882812,2023-05-08 06:17:00.000,340
17.5419995117188,2023-05-08 06:42:00.000,340
17.6430004882812,2023-05-08 06:47:00.000,340
17.9880004882813,2023-05-08 06:57:00.000,340
18.0540002441406,2023-05-08 07:42:00.000,340
18.2090002441406,2023-05-08 07:57:00.000,340
18.8669995117187,2023-05-08 08:02:00.000,340
19.1,2023-05-08 08:17:00.000,340
18.7619995117188,2023-05-08 08:32:00.000,340
18.5480004882813,2023-05-08 08:37:00.000,340
18.885,2023-05-08 09:02:00.000,340
18.5840002441406,2023-05-08 09:17:00.000,340
18.9,2023-05-08 09:42:00.000,340
18.8769995117188,2023-05-08 10:42:00.000,340
18.6559997558594,2023-05-08 10:52:00.000,340
18.885,2023-05-08 11:02:00.000,340
19.0240002441406,2023-05-08 11:42:00.000,340
19.0230004882813,2023-05-08 12:42:00.000,340
19.3590002441406,2023-05-08 13:17:00.000,340
3.41700012207031,2023-05-08 13:22:00.000,340
18.4009997558594,2023-05-08 13:27:00.000,340
3.35799987792969,2023-05-08 13:32:00.000,340
17.9759997558594,2023-05-08 13:37:00.000,340
3.34799987792969,2023-05-08 13:42:00.000,340
18.2719995117188,2023-05-08 14:02:00.000,340
18.535,2023-05-08 14:07:00.000,340
18.4009997558594,2023-05-08 14:42:00.000,340
18.295,2023-05-08 14:52:00.000,340
18.0659997558594,2023-05-08 15:37:00.000,340
17.8259997558594,2023-05-08 16:12:00.000,340
17.5890002441406,2023-05-08 16:37:00.000,340
17.5930004882813,2023-05-08 16:42:00.000,340
17.2759997558594,2023-05-08 17:22:00.000,340
17.205,2023-05-08 17:42:00.000,340
17.045,2023-05-08 17:57:00.000,340
16.83,2023-05-08 18:32:00.000,340
16.7340002441406,2023-05-08 18:42:00.000,340
16.5919995117188,2023-05-08 18:57:00.000,340
16.5430004882813,2023-05-08 19:42:00.000,340
16.3319995117187,2023-05-08 20:02:00.000,340
13.6740002441406,2023-05-08 20:37:00.000,340
13.2869995117188,2023-05-08 20:42:00.000,340
13.9609997558594,2023-05-08 21:22:00.000,340
14.2090002441406,2023-05-08 21:37:00.000,340
13.9759997558594,2023-05-08 22:12:00.000,340
14.2609997558594,2023-05-08 22:32:00.000,340
14.2959997558594,2023-05-08 22:42:00.000,340
14.7909997558594,2023-05-08 23:02:00.000,340
15.1059997558594,2023-05-08 23:27:00.000,340
15.1480004882812,2023-05-08 23:42:00.000,340
15.365,2023-05-08 23:52:00.000,340
15.0059997558594,2023-05-09 00:07:00.000,340
14.6640002441406,2023-05-09 00:17:00.000,340
14.225,2023-05-09 00:42:00.000,340
13.9640002441406,2023-05-09 00:47:00.000,340
13.6159997558594,2023-05-09 00:52:00.000,340
13.3830004882813,2023-05-09 01:02:00.000,340
13.1959997558594,2023-05-09 01:42:00.000,340
13.1469995117188,2023-05-09 01:47:00.000,340
12.8980004882812,2023-05-09 02:12:00.000,340
12.875,2023-05-09 02:42:00.000,340
12.9119995117188,2023-05-09 03:42:00.000,340
13.12,2023-05-09 04:12:00.000,340
13.1119995117188,2023-05-09 04:42:00.000,340
